Doc-ID,Token-Count,Sentence-Count,Initial-Cas-bytes
60791225,101,3,14875
60791773,42,3,9799
60792159,82,3,13196
60792707,137,6,18163
60794175,96,4,14478
60795980,45,1,9928
60797585,205,5,23953
60798797,133,6,17779
60800247,39,3,9509
60802692,134,5,17767
60806677,37,2,9229
60813577,90,4,13854
60816826,280,16,31460
60818550,167,5,20629
60818977,89,5,13957
60819243,87,3,13646
60820320,188,7,22813
60820719,54,2,10694
60820773,118,6,16556
60821342,202,7,23870
60825038,63,2,11450
60825196,42,2,9689
60834768,177,4,21388
60836687,187,5,22381
60837409,116,5,16366
60848101,55,3,10876
60849177,127,4,17148
60849603,160,7,20199
60853532,140,4,18263
60855150,210,6,24616
60862350,51,1,10417
60864713,25,1,8227
60864924,75,3,12646
60870399,51,2,10463
60876226,38,2,9339
60876435,125,3,16952
60877653,118,3,16286
60877772,73,3,12415
60878370,48,2,10208
60880416,25,2,8267
60882886,136,6,18091
60884400,57,2,10938
60885625,160,6,20198
60886223,64,2,11515
60886671,83,3,13315
60887568,157,5,19805
60897990,168,6,20886
60902128,37,1,9226
60904655,73,2,12356
60905383,66,5,11888
60905871,67,3,11840
60906340,173,7,21259
60906848,242,9,27540
60907673,82,3,13181
60908559,96,3,14441
60908891,127,4,17222
60911705,24,1,8115
60916171,140,5,18335
60922559,128,2,17061
60926264,94,2,14219
60931597,26,1,8314
60933422,155,8,19786
60934587,90,5,13913
60935202,116,6,16301
60935304,135,6,18091
60935750,41,1,9500
60937471,350,7,36913
60937917,31,1,8724
60938552,58,2,11005
60939338,56,3,10882
60941051,313,19,34508
60941924,34,2,9043
60946692,37,1,9213
60947932,210,7,24444
60948572,23,1,8035
60966258,183,6,22284
60968849,103,3,14997
60969335,147,4,18859
60969995,383,14,40256
60970518,25,1,8173
60971284,220,9,25630
60973792,20,1,7797
60974831,140,6,18511
60975666,71,3,12320
60976142,119,4,16514
60981757,245,6,27561
60984791,128,4,17317
60996779,99,14,15355
61000881,145,5,18639
61009280,82,3,13182
61009490,81,3,13195
61010373,55,2,10784
61011838,45,1,9900
61013972,194,6,23090
61015955,127,3,17108
61017018,120,5,16605
61018796,139,5,18285
61020709,207,8,24266
61023739,77,2,12730
61027282,58,1,10888
61028415,68,2,11892
61028836,101,5,15010
61030795,38,2,9353
61031128,166,7,20706
61033001,62,3,11408
61033566,17,1,7554
61033791,176,4,21253
61037914,123,5,16831
61038336,158,8,20102
6104055,235,9,26891
61041696,32,1,8779
61049414,104,5,15221
61052740,130,6,17605
61055358,188,9,22768
61055878,163,5,20365
61059433,76,2,12625
61064337,87,4,13765
61066424,59,2,11104
61067429,196,6,23228
61068910,170,5,20845
61069789,149,5,19020
610710,132,8,18003
61072886,345,21,37565
61083250,405,8,41673
61088916,43,2,9790
61089174,251,8,28348
61089715,15,1,7398
61090062,30,1,8636
61095620,42,2,9710
61100866,70,3,12172
61101960,180,8,21954
6110416,24,1,8133
6111491,199,7,23790
61115266,125,4,16918
61117217,129,5,17401
61119849,64,2,11499
61120049,91,2,13869
61122191,181,8,22105
61124961,133,5,17754
61126430,144,6,18732
61135032,310,7,33315
61135500,100,4,14803
61145294,61,1,11188
61145529,60,2,11153
61147749,258,11,29268
6115137,33,1,8813
61152434,167,7,20763
61156140,330,10,34973
61156288,222,5,25543
61164889,136,5,17995
61165419,140,6,18488
61165514,216,10,25169
61166766,77,3,12780
61167284,193,8,23042
61167510,117,3,16097
61167732,212,8,24913
61171664,323,11,34678
61177081,103,5,15160
611815,231,8,26610
61188418,174,6,21340
61189499,244,10,27727
61202562,163,7,20449
61206159,208,7,24440
61209363,57,2,10911
61209752,124,5,16943
61249101,68,3,12006
6126022,181,6,21935
61272462,235,8,26893
61285887,110,4,15638
6128618,45,2,9945
61286358,167,8,21001
61286474,216,8,25145
61306071,167,4,20682
6130781,253,8,28389
61323802,263,14,29754
61324623,68,2,11927
61325915,125,6,17164
61326473,128,5,17266
61326850,118,4,16391
61327451,110,4,15637
61328946,139,5,18318
61329537,103,8,15292
61331722,192,6,22991
61332156,137,5,18091
61337988,219,7,25295
61338319,210,8,24602
61363019,112,5,15957
61365529,212,9,24853
61368308,153,8,19775
61370580,145,6,18931
61371488,47,2,10079
61372619,192,9,23187
61373237,128,4,17283
61373781,138,4,18057
6139217,233,6,26511
61406540,171,8,21379
61407398,168,8,21068
61413827,88,5,13925
61421708,86,3,13513
61449246,264,10,29386
61456743,104,4,15263
6147307,223,8,25706
61486065,168,7,20994
61491659,152,7,19610
61492881,196,10,23558
61492967,234,6,26614
61499412,160,6,20184
61502330,168,7,20963
61521921,180,6,21795
61526098,238,9,27227
6153306,199,6,23760
61535311,135,3,17873
61560082,172,6,21028
61566999,65,2,11611
61567965,114,4,16017
61571167,144,3,18452
61571186,108,6,15684
61575720,199,6,23556
61581580,97,3,14439
61588180,34,1,8965
61592380,155,4,19492
61600491,166,4,20481
61615828,284,9,31102
61616933,158,8,20097
61616987,207,7,24572
61625841,231,8,26547
61634312,133,7,17895
61645050,140,5,18313
61645440,162,8,20497
61653521,191,8,22763
61653893,203,9,24093
61674711,166,6,20738
61677655,219,8,25431
61695717,282,16,31413
61701023,177,7,21584
61703141,164,5,20447
61727321,23,1,8047
61729140,48,1,10164
61729580,181,8,22123
61731618,147,4,18919
61731937,168,8,20880
61734583,108,4,15496
61734937,121,3,16582
6173758,116,2,15868
6174591,49,2,10320
61759462,260,7,28965
6176705,314,10,33986
61771110,133,4,17673
61778553,202,7,23893
61780976,130,5,17469
61788702,140,6,18415
617939,344,8,36166
61815025,166,7,20771
61828062,155,7,19769
61831524,249,6,27751
61832205,167,6,20619
61834,40,2,9540
61843006,267,12,29895
61846768,197,5,23346
61855510,97,4,14574
61875517,115,5,16185
61877150,165,6,20575
61883037,135,6,18049
61884777,72,3,12324
61900641,144,6,18806
61903152,68,3,11951
61920657,183,8,22206
61921934,160,6,20295
61923924,222,10,25806
61929657,128,5,17344
61940963,87,4,13762
61945282,77,1,12619
61949156,171,7,21220
61959644,196,11,23540
61962395,141,5,18477
61976195,330,7,35262
61984196,146,6,19007
61989196,142,5,18519
61992147,36,2,9247
61992348,131,6,17577
62011801,107,5,15589
62030719,57,3,11030
62033559,102,5,15146
62038875,141,7,18658
62052974,124,5,17009
62054183,244,7,27680
62063,103,5,15198
62085144,158,8,20047
62088676,94,4,14334
62092941,176,7,21455
62095576,254,9,28387
62102510,162,6,20315
62109280,154,5,19537
62112522,92,5,14174
62115486,245,11,27934
62116981,123,3,16703
62118966,417,19,43659
62119720,57,1,10939
62121244,107,3,15340
62121601,222,4,25489
62124980,99,3,14644
62126383,62,3,11457
62127587,18,1,7614
62127900,107,3,15305
62128324,223,8,25933
62128527,31,1,8711
62129177,125,5,17052
62129458,94,3,14196
62129809,32,1,8831
62130120,117,4,16258
62130252,88,3,13740
62130489,240,9,27356
62131062,73,2,12350
62131066,90,2,13875
62131189,63,3,11537
62131202,174,8,21618
62131304,152,4,19306
62131358,61,2,11338
62131611,158,7,20063
62131653,179,6,21755
62132005,205,6,24133
62132224,86,3,13579
62132421,139,7,18430
62132632,133,4,17650
62133130,26,1,8277
62133294,195,6,23257
62133680,185,9,22443
62133725,68,3,11921
62134257,149,4,18982
62134920,85,5,13576
62136102,167,7,20656
62136165,77,2,12704
62136192,67,2,11832
62136667,129,4,17369
62136769,72,3,12303
62136788,130,4,17397
62137257,39,2,9396
62137514,118,3,16248
62138458,80,3,13042
62139705,25,1,8178
62139717,40,1,9459
62139813,65,2,11644
62140076,101,3,14821
62140243,50,2,10355
62140258,82,4,13295
62140748,155,4,19480
62141330,177,5,21634
62141422,104,3,15106
62141447,61,3,11298
62141671,61,3,11344
62142346,113,4,15897
62142649,173,8,21338
62142920,37,1,9209
62143172,43,3,9874
62143556,155,3,19390
62144165,196,11,23649
62144501,102,4,15021
62145162,248,8,27909
62145581,171,6,21054
62145610,159,6,19959
62145696,219,7,25495
62146170,153,8,19724
62146188,206,7,24077
62146648,200,5,23518
62146902,198,6,23705
62146917,111,2,15577
62147261,123,3,16710
62147366,266,9,29646
62147758,114,5,16181
62147973,219,7,25253
62148867,174,5,21176
62149501,31,1,8708
62149628,166,6,20638
62149869,97,2,14371
62149916,275,7,30635
62149962,36,2,9184
62150447,172,8,21333
62150650,178,5,21619
62151348,40,2,9553
62151427,89,3,13886
62151789,61,2,11276
62152065,105,4,15366
62152192,176,8,21708
62152290,54,4,10850
62152611,346,7,36376
62152942,375,15,39487
62153338,264,11,29594
62153453,108,2,15349
62153886,105,5,15306
62154013,111,2,15609
62154055,38,2,9382
62154285,177,7,21667
62154318,29,2,8573
62154327,35,1,9082
62154792,52,2,10549
62154900,40,2,9570
62154921,105,3,15170
62155026,113,5,15987
62155105,134,4,17761
62155183,220,7,25653
62155274,78,2,12821
62155460,156,6,19811
62155616,44,1,9792
62155707,280,15,31154
62156729,162,10,20597
62156905,200,7,23544
62157377,155,7,19668
62157961,67,3,11922
62158203,243,6,27251
62158340,29,1,8551
62159013,151,6,19399
62159130,203,10,24115
62159131,150,7,19364
62159249,164,7,20577
62159944,118,3,16315
62160568,151,5,19285
62160985,132,7,17834
62161003,61,1,11153
62161064,182,8,22236
62161080,98,3,14584
62161457,56,3,10950
62161707,75,3,12652
62161868,122,4,16771
62162079,340,12,36335
62162099,198,7,23492
62162244,235,9,26968
62162669,46,1,9962
62162761,79,3,12985
62163765,205,9,24158
62164617,64,2,11563
62165251,105,3,15190
62165550,301,13,32946
62166919,193,12,23366
62167478,124,4,16927
62168208,169,7,21013
62168443,144,4,18692
62168892,130,7,17541
62169074,38,1,9277
62169173,105,3,15223
62169462,24,1,8145
62169501,99,4,14817
62169843,58,2,11068
62169913,220,6,25339
62169989,39,2,9445
62170379,61,2,11300
62170558,75,4,12672
62170851,183,6,22058
62172188,59,3,11100
62172265,21,1,7884
62172363,76,3,12668
62172613,116,4,16298
62172711,203,8,24018
62173017,249,5,27942
62173137,153,7,19653
62173690,129,5,17369
62174202,76,5,12783
62174389,125,3,16939
62174803,111,5,15839
62175194,38,1,9302
62175456,75,3,12680
62175701,103,4,15099
62175886,124,6,17058
62176185,100,5,14874
62177168,134,4,17858
62177316,135,5,18014
62177652,102,5,15108
62177714,31,1,8720
62177873,109,4,15699
62178216,35,2,9123
62179455,63,2,11480
62179744,344,16,36973
62179777,127,3,17136
62180768,34,1,8940
62180841,247,7,27766
62181026,194,9,23227
62181433,77,4,12852
62182116,106,3,15291
62182377,28,1,8470
62183081,96,5,14590
62184098,102,6,15090
62184130,46,2,10046
62184165,189,5,22449
62184428,110,2,15532
62185225,106,3,15267
62185386,42,2,9712
62185570,99,3,14661
62185670,68,3,11945
62186477,105,3,15255
62186596,158,4,19778
62186928,80,3,13035
62187010,44,1,9804
62187466,68,2,11964
62187620,82,4,13312
62187665,182,6,22114
62187881,35,1,9052
6218789,272,12,30402
62187957,79,3,12958
62188268,136,4,17956
62188362,81,2,13079
62188470,61,4,11432
62189024,101,5,15013
62189310,147,5,19000
62189416,173,7,21401
62189671,53,1,10580
62189709,68,2,11917
62189839,127,3,17054
62189849,183,7,22169
62190158,151,5,19195
62190582,99,3,14698
62190588,69,3,12068
62190806,233,8,26552
62191116,117,4,16411
62191382,105,4,15223
62191901,226,7,26057
62192113,59,2,11102
62192649,36,1,9146
62192814,69,2,12004
62192909,266,7,29420
62193193,94,3,14269
62193641,80,2,13004
62193870,30,1,8638
62193948,64,2,11520
62194091,42,2,9665
62194248,106,3,15235
62194691,104,4,15185
62195208,90,2,13777
62195685,25,1,8220
62195777,92,3,14170
62195886,83,4,13425
62196229,188,9,22709
62196348,142,6,18562
62196937,135,5,17862
62197427,204,9,24388
62197710,63,2,11460
62197848,48,2,10215
62197998,58,1,10977
62198335,535,17,53759
62198401,107,3,15367
62198497,47,1,10022
62198530,46,2,10069
62198629,164,7,20556
62198707,40,1,9471
62198713,165,6,20535
62199146,67,1,11652
62199332,61,3,11343
62199362,90,4,13940
62199508,190,5,22567
62200188,71,2,12212
62200350,208,6,24276
62201053,90,2,13852
62201967,37,1,9228
62202066,206,7,24198
62202592,93,4,14269
62202775,29,1,8544
62202905,57,2,10951
62203119,71,3,12237
62203653,19,2,7756
62203841,215,7,24976
62203942,230,9,26677
62204486,170,5,20984
62204598,359,9,37675
62205801,40,3,9587
62206029,182,6,21923
62206334,48,1,10125
62206523,93,5,14281
62206753,413,19,43132
62207219,119,4,16477
62207344,147,6,18960
62207629,61,2,11274
62207814,42,2,9708
62208274,87,3,13648
62208755,100,3,14741
62209394,85,3,13394
62209582,77,3,12814
62210054,165,5,20558
62210743,109,4,15641
62210971,216,6,25137
62212731,80,3,13062
62214051,84,2,13327
62214077,71,3,12265
62214606,59,4,11266
62214898,169,6,20947
62215046,115,5,16108
6221524,165,7,20786
62215619,185,6,22324
62216063,138,4,18290
62216090,150,5,19230
62216368,29,1,8578
62216771,158,4,19839
62216939,74,1,12295
62217034,172,5,21160
62217067,78,2,12814
62217120,83,3,13269
62217748,46,2,10041
62217751,348,17,37234
62217764,562,16,55920
62218288,22,1,7992
62218491,81,3,13131
62218694,620,19,61749
62218863,193,10,23202
62220197,41,3,9689
62220291,94,2,14158
62220502,42,2,9727
62220822,210,8,24593
62220832,25,1,8200
62220844,64,3,11635
62221345,119,4,16397
62221466,122,4,16763
62221609,40,1,9484
62221803,220,11,25599
62221865,192,10,23224
62222496,114,5,16090
62223567,121,4,16619
62223609,40,2,9525
62223682,176,8,21610
62224000,55,3,10884
62224580,50,2,10380
62225115,82,5,13349
62225337,181,4,21848
62225460,118,5,16445
62225473,168,7,21050
62225781,68,2,11902
62225791,20,1,7791
62225793,141,5,18388
62225813,75,3,12649
62225873,224,10,26106
62225879,51,2,10420
62226450,87,6,13810
62226561,56,2,10844
62227008,47,2,10131
62227039,141,8,18613
62227091,398,10,41341
62227265,34,3,9091
62227955,96,4,14412
62228117,112,3,15814
62228137,87,3,13698
62228242,315,16,34658
62228287,109,4,15615
62228449,73,4,12473
62229325,127,6,17348
62229591,86,3,13488
62230732,155,4,19642
62231610,30,1,8639
62231665,275,8,30334
62232036,163,7,20389
62232122,119,6,16592
62232464,51,2,10474
62232587,389,12,40683
62233052,265,12,29865
62233374,196,7,23408
62233540,60,3,11192
62234092,35,2,9107
62234637,86,3,13588
62235471,179,8,21881
62236410,62,2,11416
62236578,277,11,30547
62236656,194,7,23235
62236867,168,3,20552
62237127,156,8,19939
62237281,87,3,13628
62237349,70,2,12071
62237399,85,4,13542
62237466,81,5,13319
62237624,75,2,12552
62238794,53,1,10562
62238896,174,5,21241
62238923,66,3,11809
62239046,85,4,13566
62240176,96,5,14560
62240271,199,9,23699
62240685,128,5,17248
62241898,214,10,25197
62242520,213,5,24744
62242608,74,2,12427
62242712,139,6,18378
6224282,39,1,9392
62243001,73,4,12493
62243582,191,4,22926
62244275,106,3,15333
62244385,169,5,20917
62244558,74,4,12600
62245454,236,10,27060
62245939,244,7,27719
62247885,52,1,10462
62248726,154,7,19642
62250635,21,1,7895
62253707,223,7,25699
62255405,165,10,20899
62255842,242,9,27575
62256207,145,6,18964
62256292,183,11,22342
62256759,88,3,13705
6225732,153,6,19533
62260245,192,6,23029
62265297,70,3,12165
62266653,200,10,23952
62267814,283,12,31559
6227274,239,11,27433
62276878,264,8,29469
62283082,154,4,19504
62286259,58,1,10952
62292734,258,8,28816
62294543,158,5,19960
62302391,238,13,27435
62305560,118,5,16480
62315448,131,7,17788
62315994,198,8,23766
62321408,147,7,19002
62322528,144,4,18674
62346256,115,5,16128
62349383,185,4,21999
62360238,186,5,22565
62361639,184,7,22254
62364079,184,9,22407
62372133,393,15,41180
62379789,178,6,21651
62383480,233,5,26416
62393473,91,3,14024
62399484,165,7,20650
62406037,98,3,14536
62408789,121,7,16874
62418230,285,11,31545
62436942,307,12,33389
62456716,145,4,18703
62467239,163,8,20515
62473682,152,8,19628
62490101,208,11,24620
62491190,160,7,20225
62491796,125,6,17222
6249848,64,3,11609
62500575,181,5,21809
62502764,76,3,12688
62504831,110,3,15608
62505545,205,6,24230
62509243,80,4,13132
62512277,119,6,16678
62513845,203,7,24056
62514840,19,1,7722
62514954,108,5,15629
62515390,85,3,13464
62518249,194,9,23313
62519756,170,9,21191
62519932,53,2,10588
62520694,95,3,14318
62520698,160,6,20181
62520954,167,7,20828
62521126,285,10,31397
62521367,122,7,16863
62521987,52,2,10499
62521998,135,7,18037
62522282,76,2,12629
62523261,94,2,14212
62523282,53,2,10603
62523569,52,2,10537
62523612,135,4,17838
62524356,179,5,21536
62524486,56,2,10866
62524905,73,3,12478
62525173,51,2,10468
62525235,216,6,25100
62525707,88,3,13713
62525778,175,9,21747
62525861,144,6,18818
62526566,35,1,9043
62527112,170,10,21195
62528345,198,11,23907
62529115,107,4,15355
62529910,96,4,14462
62529938,89,4,13916
62530134,106,2,15156
62530302,216,7,24841
62530358,89,4,13885
62530722,82,3,13244
62530908,141,5,18388
62531688,44,1,9800
62531814,97,3,14493
62531969,180,11,22301
62531972,191,8,22852
62531990,42,1,9624
62532258,29,1,8541
62532558,229,9,26467
62532645,63,2,11439
62532681,143,6,18706
62532906,173,7,21275
62533070,29,1,8533
62533346,132,4,17596
62533512,77,2,12723
62533539,63,1,11372
62533815,120,5,16692
62533901,120,4,16601
62534087,46,2,10007
62534316,181,6,21967
62534907,175,6,21434
62535392,237,9,27194
62535439,138,5,18144
62535568,71,2,12175
62535646,127,4,17169
62535777,121,5,16740
62536021,180,8,21899
62536097,157,7,20063
62536522,183,11,22668
62536782,152,7,19512
62537093,79,2,12933
62537168,203,8,24051
62537416,89,2,13730
62537559,200,6,23569
62537590,162,5,20105
62537648,30,1,8646
62538258,207,8,24505
62538293,84,3,13374
